support_case_id,support_case_created_ts_utc,support_case_created_date_utc,support_case_language,support_case_vertical,is_support_case_escalated_to_agent,support_case_state,support_case_city_id,support_case_order_id,support_case_user_persona
385469758,2024-06-01T06:15:50Z,2024-06-01,lt-lt,vertical_5,FALSE,draft,13,null,persona_11
385739550,2024-06-01T16:09:03Z,2024-06-01,en-us,vertical_5,FALSE,draft,243,null,persona_11
385722255,2024-06-01T15:39:29Z,2024-06-01,en-us,vertical_5,FALSE,draft,343,null,persona_11
385573454,2024-06-01T10:58:54Z,2024-06-01,uk-ua,vertical_5,FALSE,draft,158,null,persona_11
385406055,2024-06-01T00:28:06Z,2024-06-01,en-gb,vertical_5,FALSE,draft,386,null,persona_11
385578527,2024-06-01T11:09:02Z,2024-06-01,ar-sa,vertical_5,FALSE,draft,814,null,persona_11
385446743,2024-06-01T04:26:28Z,2024-06-01,en,vertical_4,TRUE,closed,54,null,persona_6
385620859,2024-06-01T12:33:15Z,2024-06-01,ru-ru,vertical_5,FALSE,draft,491,null,persona_11
385950698,2024-06-01T23:00:37Z,2024-06-01,pt,vertical_5,FALSE,draft,1230,null,persona_11
385609728,2024-06-01T12:12:00Z,2024-06-01,fr-fr,vertical_5,FALSE,draft,18,null,persona_11
385588911,2024-06-01T11:29:59Z,2024-06-01,en,vertical_4,TRUE,closed,245,null,persona_6
385670092,2024-06-01T14:06:00Z,2024-06-01,es,vertical_4,TRUE,closed,813,1177496371,persona_6
385876850,2024-06-01T20:00:32Z,2024-06-01,en,vertical_5,FALSE,draft,814,null,persona_11
385758065,2024-06-01T16:39:20Z,2024-06-01,en,vertical_4,TRUE,closed,25,514885432,persona_13
385748205,2024-06-01T16:23:20Z,2024-06-01,en-gb,vertical_5,FALSE,draft,403,null,persona_11
385445914,2024-06-01T04:21:35Z,2024-06-01,en-gb,vertical_5,FALSE,draft,243,null,persona_11
385859766,2024-06-01T19:31:20Z,2024-06-01,en-US,vertical_5,FALSE,draft,15,null,persona_11
385508921,2024-06-01T08:23:39Z,2024-06-01,ru-ru,vertical_5,FALSE,draft,15,null,persona_11
385722482,2024-06-01T15:39:53Z,2024-06-01,es-419,vertical_5,FALSE,draft,862,null,persona_11
385934533,2024-06-01T22:11:10Z,2024-06-01,en,vertical_2,TRUE,closed,334,175958881,persona_3
385522433,2024-06-01T09:00:09Z,2024-06-01,en-GB,vertical_5,FALSE,draft,376,null,persona_11
385737200,2024-06-01T16:05:04Z,2024-06-01,en-US,vertical_5,FALSE,draft,320,null,persona_11
385474512,2024-06-01T06:34:25Z,2024-06-01,en,vertical_4,TRUE,closed,375,1434366198,persona_6
385657451,2024-06-01T13:42:45Z,2024-06-01,en-gb,vertical_5,FALSE,draft,753,null,persona_11
385809498,2024-06-01T18:05:58Z,2024-06-01,az-az,vertical_5,FALSE,draft,335,null,persona_11
385909645,2024-06-01T21:07:08Z,2024-06-01,lv,vertical_5,FALSE,draft,3,null,persona_11
385643003,2024-06-01T13:15:44Z,2024-06-01,en-US,vertical_5,FALSE,draft,250,null,persona_11
385454197,2024-06-01T05:06:12Z,2024-06-01,en-GB,vertical_5,FALSE,draft,25,null,persona_11
385440130,2024-06-01T03:45:35Z,2024-06-01,fr,vertical_4,FALSE,closed,18,1177268171,persona_6
385413840,2024-06-01T01:07:10Z,2024-06-01,ro-ro,vertical_5,FALSE,draft,462,null,persona_11
385939951,2024-06-01T22:27:11Z,2024-06-01,ru,vertical_5,FALSE,draft,null,null,persona_11
385535626,2024-06-01T09:32:38Z,2024-06-01,uk,vertical_5,FALSE,draft,496,null,persona_11
385783572,2024-06-01T17:22:22Z,2024-06-01,az-az,vertical_5,FALSE,draft,335,null,persona_11
385960170,2024-06-01T23:32:49Z,2024-06-01,en-gb,vertical_5,FALSE,draft,1056,1611427099,persona_11
385844158,2024-06-01T19:04:37Z,2024-06-01,lt-LT,vertical_5,FALSE,draft,9,null,persona_11
385504136,2024-06-01T08:10:30Z,2024-06-01,nl,vertical_5,FALSE,draft,335,null,persona_11
385687187,2024-06-01T14:36:49Z,2024-06-01,az-AZ,vertical_5,FALSE,draft,335,null,persona_11
385839499,2024-06-01T18:56:51Z,2024-06-01,az,vertical_4,TRUE,closed,335,1742289617,persona_6
385566985,2024-06-01T10:45:15Z,2024-06-01,ru-ru,vertical_5,FALSE,draft,307,null,persona_11
385956186,2024-06-01T23:18:36Z,2024-06-01,en-US,vertical_5,FALSE,draft,462,null,persona_11
385868768,2024-06-01T19:46:39Z,2024-06-01,en-US,vertical_5,FALSE,draft,324,null,persona_11
385819529,2024-06-01T18:23:15Z,2024-06-01,tr,vertical_2,TRUE,closed,335,175921570,persona_8
385557409,2024-06-01T10:24:24Z,2024-06-01,en-GB,vertical_5,FALSE,draft,25,null,persona_11
385609735,2024-06-01T12:12:00Z,2024-06-01,en-US,vertical_5,FALSE,draft,320,null,persona_11
385950945,2024-06-01T23:01:24Z,2024-06-01,az-az,vertical_5,FALSE,draft,335,null,persona_11
385739790,2024-06-01T16:09:26Z,2024-06-01,en-us,vertical_5,FALSE,draft,375,null,persona_11
385414389,2024-06-01T01:10:00Z,2024-06-01,pl-pl,vertical_5,FALSE,draft,1909,null,persona_11
385935009,2024-06-01T22:12:39Z,2024-06-01,es-419,vertical_5,FALSE,draft,862,null,persona_11
385751490,2024-06-01T16:28:36Z,2024-06-01,az,vertical_4,TRUE,closed,335,null,persona_6
385877530,2024-06-01T20:01:44Z,2024-06-01,ar-sa,vertical_5,FALSE,draft,371,null,persona_11
385884916,2024-06-01T20:15:27Z,2024-06-01,pt-PT,vertical_5,FALSE,draft,457,null,persona_11
385922983,2024-06-01T21:40:20Z,2024-06-01,en-US,vertical_5,FALSE,draft,3,null,persona_11
385649247,2024-06-01T13:27:23Z,2024-06-01,en-GB,vertical_5,FALSE,draft,409,null,persona_11
385522567,2024-06-01T09:00:27Z,2024-06-01,en-GB,vertical_5,FALSE,draft,11,null,persona_11
385962228,2024-06-01T23:40:13Z,2024-06-01,ru-ru,vertical_5,FALSE,draft,465,1611426745,persona_11
385661346,2024-06-01T13:49:54Z,2024-06-01,th-th,vertical_5,FALSE,draft,null,null,persona_11
385803654,2024-06-01T17:55:55Z,2024-06-01,en-US,vertical_5,FALSE,draft,324,null,persona_11
385707338,2024-06-01T15:13:17Z,2024-06-01,ro-RO,vertical_5,FALSE,draft,325,null,persona_11
385693873,2024-06-01T14:48:56Z,2024-06-01,en-US,vertical_5,FALSE,draft,320,null,persona_11
385460513,2024-06-01T05:36:09Z,2024-06-01,en-US,vertical_5,FALSE,draft,137,null,persona_11
385425933,2024-06-01T02:15:48Z,2024-06-01,ro,vertical_4,FALSE,closed,325,1610219650,persona_6
385579634,2024-06-01T11:11:15Z,2024-06-01,en,vertical_4,TRUE,closed,54,null,persona_6
385660418,2024-06-01T13:48:08Z,2024-06-01,en-US,vertical_5,FALSE,draft,15,null,persona_11
385403569,2024-06-01T00:15:49Z,2024-06-01,th-th,vertical_5,FALSE,draft,881,null,persona_11
385884240,2024-06-01T20:14:15Z,2024-06-01,ru-RU,vertical_5,FALSE,draft,271,null,persona_11
385454068,2024-06-01T05:05:32Z,2024-06-01,az-az,vertical_5,FALSE,draft,335,null,persona_11
385533710,2024-06-01T09:27:59Z,2024-06-01,en-us,vertical_5,FALSE,draft,54,null,persona_11
385591864,2024-06-01T11:36:04Z,2024-06-01,ar-eg,vertical_5,FALSE,draft,329,null,persona_11
385789674,2024-06-01T17:32:38Z,2024-06-01,tr,vertical_4,FALSE,closed,335,null,persona_6
385513793,2024-06-01T08:36:49Z,2024-06-01,ru,vertical_5,FALSE,draft,158,null,persona_11
385752003,2024-06-01T16:29:25Z,2024-06-01,en-GB,vertical_5,FALSE,draft,419,null,persona_11
385417492,2024-06-01T01:27:03Z,2024-06-01,en,vertical_4,FALSE,closed,136,1434466786,persona_6
385839735,2024-06-01T18:57:13Z,2024-06-01,sk-SK,vertical_5,FALSE,draft,326,null,persona_11
385426175,2024-06-01T02:17:18Z,2024-06-01,es-es,vertical_5,FALSE,draft,862,null,persona_11
385601800,2024-06-01T11:56:23Z,2024-06-01,en-us,vertical_5,FALSE,draft,136,null,persona_11
385537917,2024-06-01T09:38:36Z,2024-06-01,en,vertical_5,FALSE,draft,658,null,persona_11
385413470,2024-06-01T01:05:17Z,2024-06-01,ar-SA,vertical_5,FALSE,draft,371,null,persona_11
385927714,2024-06-01T21:52:38Z,2024-06-01,en-us,vertical_5,FALSE,draft,307,null,persona_11
385729905,2024-06-01T15:52:56Z,2024-06-01,ru,vertical_5,FALSE,draft,271,null,persona_11
385523952,2024-06-01T09:03:59Z,2024-06-01,en-US,vertical_5,FALSE,draft,324,null,persona_11
385880885,2024-06-01T20:07:54Z,2024-06-01,en-US,vertical_5,FALSE,draft,386,null,persona_11
385758206,2024-06-01T16:39:34Z,2024-06-01,tr,vertical_4,FALSE,closed,335,null,persona_6
385937242,2024-06-01T22:19:10Z,2024-06-01,th,vertical_4,TRUE,closed,881,1743023825,persona_13
385700974,2024-06-01T15:01:36Z,2024-06-01,pt-pt,vertical_5,FALSE,draft,816,null,persona_11
385463486,2024-06-01T05:49:56Z,2024-06-01,uk,vertical_5,FALSE,draft,498,null,persona_11
385540204,2024-06-01T09:44:18Z,2024-06-01,en,vertical_4,FALSE,closed,54,1677752698,persona_13
385485910,2024-06-01T07:15:13Z,2024-06-01,fr,vertical_5,FALSE,draft,null,null,persona_11
385439043,2024-06-01T03:38:58Z,2024-06-01,en-GB,vertical_5,FALSE,draft,416,null,persona_11
385431883,2024-06-01T02:53:17Z,2024-06-01,uk,vertical_5,FALSE,draft,1081,null,persona_11
385557263,2024-06-01T10:24:06Z,2024-06-01,en-GB,vertical_5,FALSE,draft,25,null,persona_11
385411632,2024-06-01T00:55:59Z,2024-06-01,fr,vertical_4,FALSE,closed,18,1177215194,persona_6
385906646,2024-06-01T21:00:28Z,2024-06-01,pt-PT,vertical_5,FALSE,draft,687,null,persona_11
385579296,2024-06-01T11:10:35Z,2024-06-01,fr,vertical_4,FALSE,closed,18,1177399876,persona_6
385934227,2024-06-01T22:10:16Z,2024-06-01,en-US,vertical_5,FALSE,draft,137,null,persona_11
385550931,2024-06-01T10:10:04Z,2024-06-01,ro-ro,vertical_5,FALSE,draft,325,1610495202,persona_11
385491592,2024-06-01T07:33:37Z,2024-06-01,en-US,vertical_5,FALSE,draft,137,null,persona_11
385818723,2024-06-01T18:21:49Z,2024-06-01,ru-RU,vertical_5,FALSE,draft,158,null,persona_11
385477099,2024-06-01T06:44:30Z,2024-06-01,ru-ru,vertical_5,FALSE,draft,158,null,persona_11
385425842,2024-06-01T02:15:15Z,2024-06-01,pt-pt,vertical_5,FALSE,draft,386,null,persona_11
385427383,2024-06-01T02:24:36Z,2024-06-01,en,vertical_5,FALSE,draft,54,null,persona_11
385477069,2024-06-01T06:44:21Z,2024-06-01,en-us,vertical_5,FALSE,draft,54,null,persona_11
385642122,2024-06-01T13:14:05Z,2024-06-01,az-az,vertical_5,FALSE,draft,null,null,persona_11
385431299,2024-06-01T02:49:26Z,2024-06-01,en,vertical_5,FALSE,draft,54,null,persona_11
385483746,2024-06-01T07:08:19Z,2024-06-01,ru-ru,vertical_5,FALSE,draft,307,null,persona_11
385703609,2024-06-01T15:06:25Z,2024-06-01,en-US,vertical_5,FALSE,draft,137,null,persona_11
385426068,2024-06-01T02:16:39Z,2024-06-01,th,vertical_4,FALSE,closed,881,1741730409,persona_6
385735875,2024-06-01T16:02:52Z,2024-06-01,ru-RU,vertical_5,FALSE,draft,491,null,persona_11
385472848,2024-06-01T06:27:52Z,2024-06-01,lv-LV,vertical_5,FALSE,draft,3,null,persona_11
385560912,2024-06-01T10:31:54Z,2024-06-01,ar,vertical_4,TRUE,closed,845,null,persona_6
385896302,2024-06-01T20:38:06Z,2024-06-01,ru-RU,vertical_5,FALSE,draft,158,null,persona_11
385519525,2024-06-01T08:52:36Z,2024-06-01,en-us,vertical_5,FALSE,draft,54,null,persona_11
385401524,2024-06-01T00:06:22Z,2024-06-01,ar-eg,vertical_5,FALSE,draft,353,null,persona_11
385638285,2024-06-01T13:06:38Z,2024-06-01,en,vertical_4,TRUE,closed,7,null,persona_13
385606180,2024-06-01T12:05:09Z,2024-06-01,th-th,vertical_5,FALSE,draft,881,null,persona_11
385408384,2024-06-01T00:39:41Z,2024-06-01,pt,vertical_4,TRUE,closed,386,1177080675,persona_6
385687897,2024-06-01T14:38:04Z,2024-06-01,en-us,vertical_5,FALSE,draft,54,null,persona_11
385607971,2024-06-01T12:08:39Z,2024-06-01,ro,vertical_4,FALSE,closed,1052,1610585840,persona_6
385512370,2024-06-01T08:33:08Z,2024-06-01,en,vertical_4,TRUE,closed,406,null,persona_6
385436876,2024-06-01T03:25:11Z,2024-06-01,fr,vertical_5,FALSE,draft,null,null,persona_11
385421452,2024-06-01T01:49:44Z,2024-06-01,en,vertical_5,FALSE,draft,196,null,persona_11
385788281,2024-06-01T17:30:18Z,2024-06-01,tr,vertical_2,FALSE,closed,335,175910936,persona_8
385894009,2024-06-01T20:33:23Z,2024-06-01,az-az,vertical_5,FALSE,draft,335,null,persona_11
385659863,2024-06-01T13:47:03Z,2024-06-01,en-US,vertical_5,FALSE,draft,442,null,persona_11
385471405,2024-06-01T06:22:10Z,2024-06-01,en,vertical_4,TRUE,closed,803,1610084393,persona_13
385955130,2024-06-01T23:15:16Z,2024-06-01,pl,vertical_4,TRUE,closed,558,1611353569,persona_6
385413133,2024-06-01T01:03:38Z,2024-06-01,th,vertical_4,FALSE,closed,881,null,persona_6
385854401,2024-06-01T19:22:06Z,2024-06-01,ru-RU,vertical_5,FALSE,draft,1,null,persona_11
385901971,2024-06-01T20:50:12Z,2024-06-01,es-419,vertical_5,FALSE,draft,1013,null,persona_11
385741272,2024-06-01T16:11:53Z,2024-06-01,en-us,vertical_5,FALSE,draft,375,null,persona_11
385422956,2024-06-01T01:58:23Z,2024-06-01,fr,vertical_4,FALSE,closed,18,1177236425,persona_6
385710074,2024-06-01T15:18:10Z,2024-06-01,az-AZ,vertical_5,FALSE,draft,335,null,persona_11
385907166,2024-06-01T21:01:37Z,2024-06-01,en-US,vertical_5,FALSE,draft,325,null,persona_11
385487003,2024-06-01T07:18:55Z,2024-06-01,ar,vertical_4,TRUE,closed,1022,null,persona_6
385614456,2024-06-01T12:21:04Z,2024-06-01,en-GB,vertical_5,FALSE,draft,136,null,persona_11
385488535,2024-06-01T07:23:33Z,2024-06-01,et,vertical_2,TRUE,closed,1,175795992,persona_12
385489595,2024-06-01T07:26:55Z,2024-06-01,en,vertical_4,TRUE,closed,54,1677498464,persona_13
385562798,2024-06-01T10:36:01Z,2024-06-01,sk,vertical_5,FALSE,draft,326,null,persona_11
385738438,2024-06-01T16:07:07Z,2024-06-01,en-us,vertical_5,FALSE,draft,320,null,persona_11
385484546,2024-06-01T07:10:52Z,2024-06-01,th-th,vertical_5,FALSE,draft,881,null,persona_11
385932316,2024-06-01T22:05:00Z,2024-06-01,pl,vertical_2,TRUE,closed,307,175958946,persona_8
385597119,2024-06-01T11:46:56Z,2024-06-01,en-us,vertical_5,FALSE,draft,55,null,persona_11
385688775,2024-06-01T14:39:42Z,2024-06-01,sk-SK,vertical_5,FALSE,draft,401,null,persona_11
385897206,2024-06-01T20:40:03Z,2024-06-01,en-us,vertical_5,FALSE,draft,54,null,persona_11
385707667,2024-06-01T15:13:48Z,2024-06-01,az,vertical_5,FALSE,draft,335,null,persona_11
385654514,2024-06-01T13:37:07Z,2024-06-01,tr-tr,vertical_5,FALSE,draft,627,null,persona_11
385869797,2024-06-01T19:48:20Z,2024-06-01,en-us,vertical_5,FALSE,draft,324,1611119438,persona_11
385799695,2024-06-01T17:49:32Z,2024-06-01,fr-fr,vertical_5,FALSE,draft,18,null,persona_11
385711777,2024-06-01T15:21:21Z,2024-06-01,ru,vertical_5,FALSE,draft,25,null,persona_11
385905518,2024-06-01T20:57:59Z,2024-06-01,tr,vertical_4,FALSE,closed,335,1742407408,persona_6
385402510,2024-06-01T00:10:40Z,2024-06-01,en-US,vertical_5,FALSE,draft,137,null,persona_11
385539650,2024-06-01T09:42:51Z,2024-06-01,th-th,vertical_5,FALSE,draft,1004,null,persona_11
385854126,2024-06-01T19:21:36Z,2024-06-01,en-us,vertical_5,FALSE,draft,324,null,persona_11
385849620,2024-06-01T19:13:48Z,2024-06-01,en,vertical_2,TRUE,closed,334,175940346,persona_3
385610877,2024-06-01T12:14:05Z,2024-06-01,es-es,vertical_5,FALSE,draft,150,null,persona_11
385612573,2024-06-01T12:17:23Z,2024-06-01,en-US,vertical_5,FALSE,draft,3,null,persona_11
385749773,2024-06-01T16:25:52Z,2024-06-01,az-az,vertical_5,FALSE,draft,null,null,persona_11
385921681,2024-06-01T21:37:11Z,2024-06-01,lt,vertical_4,FALSE,closed,894,1611249918,persona_6
385694870,2024-06-01T14:50:38Z,2024-06-01,fr,vertical_5,FALSE,draft,18,null,persona_11
385823591,2024-06-01T18:30:22Z,2024-06-01,id,vertical_2,TRUE,closed,335,175912279,persona_8
385703054,2024-06-01T15:05:26Z,2024-06-01,az-az,vertical_5,FALSE,draft,335,null,persona_11
385624515,2024-06-01T12:40:23Z,2024-06-01,en-us,vertical_5,FALSE,draft,909,null,persona_11
385604203,2024-06-01T12:01:20Z,2024-06-01,az-az,vertical_5,FALSE,draft,335,null,persona_11
385592215,2024-06-01T11:36:48Z,2024-06-01,en-US,vertical_5,FALSE,draft,3,null,persona_11
385555163,2024-06-01T10:19:34Z,2024-06-01,en,vertical_2,TRUE,closed,386,175820086,persona_3
385401054,2024-06-01T00:04:24Z,2024-06-01,uk,vertical_5,FALSE,draft,459,null,persona_11
385877575,2024-06-01T20:01:49Z,2024-06-01,fr,vertical_4,FALSE,closed,18,1177692284,persona_13
385727058,2024-06-01T15:47:46Z,2024-06-01,en-GB,vertical_5,FALSE,draft,3,null,persona_11
385943542,2024-06-01T22:37:42Z,2024-06-01,en,vertical_4,TRUE,closed,1,1611313783,persona_6
385483121,2024-06-01T07:06:19Z,2024-06-01,uk-ua,vertical_5,FALSE,draft,344,null,persona_11
385746099,2024-06-01T16:19:46Z,2024-06-01,fr,vertical_4,TRUE,closed,18,1177594167,persona_13
385935097,2024-06-01T22:12:53Z,2024-06-01,es-es,vertical_5,FALSE,draft,150,null,persona_11
385468177,2024-06-01T06:09:36Z,2024-06-01,en-GB,vertical_5,FALSE,draft,669,null,persona_11
385948068,2024-06-01T22:52:02Z,2024-06-01,en-us,vertical_5,FALSE,draft,136,null,persona_11
385934361,2024-06-01T22:10:37Z,2024-06-01,en-US,vertical_5,FALSE,draft,137,null,persona_11
385467119,2024-06-01T06:05:18Z,2024-06-01,pl,vertical_4,FALSE,closed,352,1609981270,persona_13
385836598,2024-06-01T18:51:57Z,2024-06-01,az-AZ,vertical_5,FALSE,draft,335,null,persona_11
385443694,2024-06-01T04:08:11Z,2024-06-01,th-th,vertical_5,FALSE,draft,881,null,persona_11
385625297,2024-06-01T12:41:55Z,2024-06-01,en-us,vertical_5,FALSE,draft,371,null,persona_11
385648697,2024-06-01T13:26:21Z,2024-06-01,th-th,vertical_5,FALSE,draft,881,null,persona_11
385827789,2024-06-01T18:37:29Z,2024-06-01,ro-RO,vertical_5,FALSE,draft,325,null,persona_11
385839071,2024-06-01T18:56:04Z,2024-06-01,uk-UA,vertical_5,FALSE,draft,496,null,persona_11
385843346,2024-06-01T19:03:12Z,2024-06-01,uk-UA,vertical_5,FALSE,draft,9,null,persona_11
385603799,2024-06-01T12:00:32Z,2024-06-01,en-GB,vertical_5,FALSE,draft,1,null,persona_11
385477801,2024-06-01T06:47:10Z,2024-06-01,en-GB,vertical_5,FALSE,draft,null,null,persona_11
385771458,2024-06-01T17:02:00Z,2024-06-01,en,vertical_5,FALSE,draft,343,null,persona_11
385541282,2024-06-01T09:47:03Z,2024-06-01,en-us,vertical_5,FALSE,draft,475,null,persona_11
385725059,2024-06-01T15:44:22Z,2024-06-01,tr,vertical_4,FALSE,closed,335,null,persona_6
385426063,2024-06-01T02:16:38Z,2024-06-01,ar-SA,vertical_5,FALSE,draft,371,1740142751,persona_11
385498240,2024-06-01T07:53:09Z,2024-06-01,en-us,vertical_5,FALSE,draft,242,null,persona_11
385626704,2024-06-01T12:44:36Z,2024-06-01,id,vertical_2,FALSE,closed,335,175849958,persona_8
385859550,2024-06-01T19:31:00Z,2024-06-01,ro,vertical_2,FALSE,closed,325,175942713,persona_8
385776774,2024-06-01T17:10:57Z,2024-06-01,en-us,vertical_5,FALSE,draft,830,null,persona_11
385936430,2024-06-01T22:16:46Z,2024-06-01,en,vertical_5,FALSE,draft,null,null,persona_11
385628510,2024-06-01T12:48:13Z,2024-06-01,ro-RO,vertical_5,FALSE,draft,325,null,persona_11
385461328,2024-06-01T05:39:58Z,2024-06-01,en-GB,vertical_5,FALSE,draft,25,null,persona_11
385710054,2024-06-01T15:18:08Z,2024-06-01,pt,vertical_4,TRUE,closed,386,1177538775,persona_6
385911708,2024-06-01T21:12:14Z,2024-06-01,pt-pt,vertical_5,FALSE,draft,437,null,persona_11
385422863,2024-06-01T01:57:55Z,2024-06-01,pl,vertical_4,TRUE,closed,470,1610210413,persona_6
385648728,2024-06-01T13:26:25Z,2024-06-01,pl-pl,vertical_5,FALSE,draft,469,null,persona_11
385745292,2024-06-01T16:18:26Z,2024-06-01,ru,vertical_5,FALSE,draft,335,null,persona_11
385445111,2024-06-01T04:16:54Z,2024-06-01,cs,vertical_4,FALSE,closed,271,null,persona_6
385599019,2024-06-01T11:50:47Z,2024-06-01,es,vertical_4,TRUE,closed,862,555694538,persona_6
385714304,2024-06-01T15:25:45Z,2024-06-01,cs-CZ,vertical_5,FALSE,draft,271,175881601,persona_11
385625071,2024-06-01T12:41:26Z,2024-06-01,uk-UA,vertical_5,FALSE,draft,null,null,persona_11
385564321,2024-06-01T10:39:17Z,2024-06-01,uk-ua,vertical_5,FALSE,draft,158,null,persona_11
385914112,2024-06-01T21:17:43Z,2024-06-01,uk,vertical_4,FALSE,closed,307,1611215838,persona_13
385496345,2024-06-01T07:47:23Z,2024-06-01,de,vertical_5,FALSE,draft,329,null,persona_11
385491510,2024-06-01T07:33:21Z,2024-06-01,en-gb,vertical_5,FALSE,draft,137,null,persona_11
385779273,2024-06-01T17:15:18Z,2024-06-01,sv-se,vertical_5,FALSE,draft,11,null,persona_11
385508210,2024-06-01T08:21:42Z,2024-06-01,th,vertical_5,FALSE,draft,881,null,persona_11
385463925,2024-06-01T05:52:06Z,2024-06-01,en-US,vertical_5,FALSE,draft,325,null,persona_11
385741972,2024-06-01T16:13:05Z,2024-06-01,uk-ua,vertical_5,FALSE,draft,496,null,persona_11
385499844,2024-06-01T07:57:51Z,2024-06-01,en-GB,vertical_5,FALSE,draft,575,null,persona_11
385476077,2024-06-01T06:40:39Z,2024-06-01,lt,vertical_5,FALSE,draft,null,null,persona_11
385803181,2024-06-01T17:55:09Z,2024-06-01,en-US,vertical_5,FALSE,draft,null,null,persona_11
385558640,2024-06-01T10:26:58Z,2024-06-01,en-us,vertical_5,FALSE,draft,54,null,persona_11
385517330,2024-06-01T08:46:23Z,2024-06-01,ka-ge,vertical_5,FALSE,draft,15,null,persona_11
385920858,2024-06-01T21:34:53Z,2024-06-01,en-GB,vertical_5,FALSE,draft,753,null,persona_11
385613858,2024-06-01T12:19:56Z,2024-06-01,en-GB,vertical_5,FALSE,draft,242,null,persona_11
385656725,2024-06-01T13:41:24Z,2024-06-01,en-GB,vertical_5,FALSE,draft,442,null,persona_11
385606255,2024-06-01T12:05:18Z,2024-06-01,ro,vertical_4,FALSE,closed,462,1610559408,persona_6
385479646,2024-06-01T06:53:57Z,2024-06-01,en-US,vertical_5,FALSE,draft,334,null,persona_11
385700742,2024-06-01T15:01:12Z,2024-06-01,az-AZ,vertical_5,FALSE,draft,335,null,persona_11
385519280,2024-06-01T08:51:50Z,2024-06-01,en,vertical_5,FALSE,draft,54,null,persona_11
385895171,2024-06-01T20:35:48Z,2024-06-01,ro-ro,vertical_5,FALSE,draft,297,null,persona_11
385966927,2024-06-01T23:57:57Z,2024-06-01,th-th,vertical_5,FALSE,draft,null,null,persona_11
385799491,2024-06-01T17:49:10Z,2024-06-01,en-us,vertical_5,FALSE,draft,137,null,persona_11
385680041,2024-06-01T14:23:58Z,2024-06-01,ru-ru,vertical_5,FALSE,draft,159,null,persona_11
385508072,2024-06-01T08:21:17Z,2024-06-01,en-US,vertical_5,FALSE,draft,325,null,persona_11
385527663,2024-06-01T09:13:08Z,2024-06-01,en-GB,vertical_5,FALSE,draft,243,null,persona_11
385734863,2024-06-01T16:01:14Z,2024-06-01,es-es,vertical_5,FALSE,draft,150,null,persona_11
